DipID,AreaNumb,Year,SampDate,SiteVis,SiteDry,NumDips,LarvFnd,TotCnt,AeCnt,AnCnt,CxCnt,VecCnt,Treat,Posttreat,Retreat,LarvDiv
16626,978,2013,6/27/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18041,978,2013,8/23/13,1,0,0,0,0,0,0,0,0,0,0,0,0
22102,978,2015,6/18/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22133,978,2015,6/18/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22720,978,2015,7/13/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23948,978,2015,8/5/15,1,0,0,0,0,0,0,0,0,0,0,0,0
24324,978,2016,6/13/16,1,0,0,0,0,0,0,0,0,0,0,0,0
24659,978,2016,7/5/16,1,0,0,0,0,0,0,0,0,0,0,0,0
25517,978,2016,8/4/16,1,0,0,0,0,0,0,0,0,0,0,0,0
26094,978,2016,8/31/16,1,0,0,0,0,0,0,0,0,0,0,0,0
26355,978,2017,5/30/17,1,0,0,0,0,0,0,0,0,0,0,0,0
27056,978,2017,7/3/17,1,0,0,0,0,0,0,0,0,0,0,0,0
28252,978,2017,8/16/17,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
29234,978,2018,7/9/18,1,0,0,0,0,0,0,0,0,0,0,0,0
30139,978,2018,8/9/18,1,0,0,0,0,0,0,0,0,0,0,0,0
395,1931,2007,6/7/07,1,0,10,1,4,2,0,2,2,0,0,0,2
1620,1931,2007,8/14/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2072,1931,2007,9/7/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2679,1931,2008,5/21/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5049,1931,2008,8/21/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5271,1931,2008,8/28/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5747,1931,2009,6/10/09,1,0,5,1,83,2,0,81,81,1,0,0,2
5803,1931,2009,6/15/09,1,0,0,0,0,0,0,0,0,0,1,0,0
6565,1931,2009,7/14/09,1,0,4,1,220,64,0,156,156,1,1,1,3
6671,1931,2009,7/20/09,1,0,0,0,0,0,0,0,0,0,1,0,0
7278,1931,2009,8/12/09,1,0,12,1,33,5,0,28,28,0,1,0,4
8018,1931,2010,6/11/10,1,0,14,1,6,1,0,5,5,0,0,0,2
9282,1931,2010,8/2/10,1,0,7,1,19,2,0,17,15,0,0,0,3
9925,1931,2010,8/25/10,1,0,5,1,46,23,0,23,21,1,0,0,5
10041,1931,2010,8/30/10,1,0,0,0,0,0,0,0,0,0,1,0,0
10385,1931,2011,6/2/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11029,1931,2011,7/20/11,1,0,0,0,0,0,0,0,0,0,0,0,0
13638,1931,2012,5/23/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14761,1931,2012,7/10/12,1,0,3,1,10,0,0,10,10,1,0,0,2
15205,1931,2012,7/25/12,1,0,0,0,0,0,0,0,0,0,1,0,0
15896,1931,2012,8/17/12,1,0,0,0,0,0,0,0,0,0,1,0,0
17063,1931,2013,7/24/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17735,1931,2013,8/13/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18113,1931,2013,8/27/13,1,1,0,0,0,0,0,0,0,0,0,0,0
18304,1931,2014,5/23/14,1,0,10,1,5,0,0,5,5,0,0,0,1
18656,1931,2014,6/5/14,1,0,10,1,1,0,0,1,1,0,0,0,1
18691,1931,2014,6/10/14,1,0,10,1,2,0,0,2,2,0,0,0,1
18875,1931,2014,6/17/14,1,0,10,1,3,0,0,3,3,0,0,0,1
19048,1931,2014,6/24/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19385,1931,2014,7/9/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19629,1931,2014,7/15/14,1,0,10,1,20,7,0,13,13,0,0,0,2
19719,1931,2014,7/21/14,1,0,3,1,140,0,0,140,140,1,0,0,2
20104,1931,2014,7/28/14,1,0,0,0,0,0,0,0,0,0,1,0,0
20242,1931,2014,8/4/14,1,0,0,0,0,0,0,0,0,0,1,0,0
20500,1931,2014,8/11/14,1,0,4,1,85,0,0,85,85,1,1,1,2
20658,1931,2014,8/19/14,1,0,10,1,42,0,0,42,42,1,1,1,2
20826,1931,2014,8/28/14,1,0,10,1,18,11,0,7,7,0,1,0,3
20927,1931,2014,9/2/14,1,0,10,1,10,10,0,0,0,0,1,0,2
22074,1931,2015,6/16/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22679,1931,2015,7/10/15,1,1,0,0,0,0,0,0,0,0,0,0,0
21619,1931,2015,8/28/15,1,1,0,0,0,0,0,0,0,0,0,0,0
25209,1931,2016,7/22/16,1,0,0,0,0,0,0,0,0,0,0,0,0
26071,1931,2016,8/29/16,1,0,0,0,0,0,0,0,0,0,0,0,0
26793,1931,2017,6/21/17,1,0,10,1,6,4,0,2,2,0,0,0,3
27353,1931,2017,7/18/17,1,0,10,1,30,30,0,0,0,0,0,0,2
28336,1931,2017,8/22/17,1,0,4,1,150,0,0,150,150,1,0,0,1
28505,1931,2017,8/28/17,1,0,0,0,0,0,0,0,0,0,1,0,0
28654,1931,2018,5/24/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29105,1931,2018,6/28/18,1,0,5,1,22,21,0,1,1,0,0,0,2
29516,1931,2018,7/17/18,1,0,10,1,10,6,0,4,4,0,0,0,3
30272,1931,2018,8/16/18,1,0,3,1,150,0,0,150,150,1,0,0,1
394,1932,2007,6/7/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1614,1932,2007,8/14/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2073,1932,2007,9/7/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2680,1932,2008,5/21/08,1,1,0,0,0,0,0,0,0,0,0,0,0
3881,1932,2008,5/29/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3893,1932,2008,6/5/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3905,1932,2008,6/12/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3393,1932,2008,6/19/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3395,1932,2008,6/19/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3917,1932,2008,6/19/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4155,1932,2008,6/28/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4144,1932,2008,7/3/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4378,1932,2008,7/10/08,1,0,5,1,34,34,0,0,0,0,0,0,2
4229,1932,2008,7/15/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4390,1932,2008,7/17/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4810,1932,2008,7/24/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4811,1932,2008,7/31/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4929,1932,2008,8/7/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4930,1932,2008,8/14/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5065,1932,2008,8/20/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5247,1932,2008,8/27/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5344,1932,2008,9/5/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5748,1932,2009,6/10/09,1,0,5,1,15,8,0,7,7,0,0,0,2
6566,1932,2009,7/14/09,1,0,4,1,36,34,0,2,2,0,0,0,2
7279,1932,2009,8/12/09,1,0,10,1,6,4,0,2,2,0,0,0,3
8019,1932,2010,6/11/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9275,1932,2010,8/2/10,1,0,8,1,13,8,0,5,5,0,0,0,3
9921,1932,2010,8/25/10,1,0,0,0,0,0,0,0,0,0,0,0,0
10373,1932,2011,6/2/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11089,1932,2011,7/20/11,1,0,5,1,28,0,0,28,28,1,0,0,1
11486,1932,2011,8/4/11,1,0,0,0,0,0,0,0,0,0,1,0,0
13639,1932,2012,5/23/12,1,1,0,0,0,0,0,0,0,0,0,0,0
13703,1932,2012,5/30/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14762,1932,2012,7/10/12,1,1,0,0,0,0,0,0,0,0,0,0,0
15204,1932,2012,7/25/12,1,0,0,0,0,0,0,0,0,0,0,0,0
15897,1932,2012,8/17/12,1,0,0,0,0,0,0,0,0,0,0,0,0
17062,1932,2013,7/24/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17734,1932,2013,8/13/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18112,1932,2013,8/27/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18303,1932,2014,5/23/14,1,0,10,1,1,0,0,1,1,0,0,0,1
18655,1932,2014,6/5/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18690,1932,2014,6/10/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18873,1932,2014,6/17/14,1,0,10,1,4,0,0,4,4,0,0,0,1
19046,1932,2014,6/24/14,1,0,10,1,1,1,0,0,0,0,0,0,1
19235,1932,2014,7/1/14,1,0,10,1,1,1,0,0,0,0,0,0,1
19383,1932,2014,7/9/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19627,1932,2014,7/15/14,1,0,3,1,109,7,0,102,102,1,0,0,2
19717,1932,2014,7/21/14,1,0,0,0,0,0,0,0,0,0,1,0,0
20102,1932,2014,7/28/14,1,0,10,1,1,0,0,1,1,0,1,0,1
20240,1932,2014,8/4/14,1,0,10,1,14,0,0,14,14,0,1,0,1
20503,1932,2014,8/11/14,1,0,5,1,4,0,0,4,4,0,1,0,2
20655,1932,2014,8/19/14,1,0,10,1,17,0,0,17,17,0,1,0,2
20841,1932,2014,8/28/14,1,0,10,1,1,1,0,0,0,0,1,0,1
20910,1932,2014,9/2/14,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20908,1932,2014,9/2/14,1,0,10,1,9,6,0,3,3,0,1,0,2
22158,1932,2015,6/18/15,1,0,3,1,14,0,0,14,14,1,0,0,1
22192,1932,2015,6/22/15,1,0,0,0,0,0,0,0,0,0,1,0,0
22668,1932,2015,7/9/15,1,0,1,1,129,117,0,12,12,1,1,1,2
22734,1932,2015,7/13/15,1,0,0,0,0,0,0,0,0,0,1,0,0
21618,1932,2015,8/28/15,1,0,5,1,26,0,0,26,26,1,1,1,1
24201,1932,2016,6/6/16,1,0,9,1,3,0,0,3,3,0,0,0,1
24315,1932,2016,6/13/16,1,0,2,1,10,0,0,10,8,1,0,0,2
24426,1932,2016,6/20/16,1,0,0,0,0,0,0,0,0,0,1,0,0
24575,1932,2016,6/27/16,1,0,2,1,14,9,0,5,5,1,1,1,3
24750,1932,2016,7/6/16,1,0,3,1,17,0,0,17,14,1,1,1,3
24838,1932,2016,7/11/16,1,0,0,0,0,0,0,0,0,0,1,0,0
25058,1932,2016,7/18/16,1,0,2,1,17,1,0,16,13,1,1,1,4
25235,1932,2016,7/25/16,1,0,2,1,18,18,0,0,0,0,1,0,1
25434,1932,2016,8/1/16,1,0,7,1,29,0,2,27,27,1,1,1,2
25606,1932,2016,8/8/16,1,0,7,1,2,0,2,0,0,0,1,0,1
25754,1932,2016,8/15/16,1,0,5,1,30,0,3,27,27,1,1,1,2
25915,1932,2016,8/22/16,1,0,0,0,0,0,0,0,0,0,1,0,0
26069,1932,2016,8/29/16,1,0,6,1,9,0,3,6,6,0,1,0,2
26177,1932,2016,9/6/16,1,0,3,1,24,0,9,15,15,1,1,1,2
26251,1932,2016,9/19/16,1,0,0,0,0,0,0,0,0,0,1,0,0
26392,1932,2017,5/31/17,1,0,10,1,5,1,0,4,4,0,0,0,2
27094,1932,2017,7/5/17,1,0,6,1,150,0,0,150,150,1,0,0,1
27216,1932,2017,7/10/17,1,0,0,0,0,0,0,0,0,0,1,0,0
27740,1932,2017,7/31/17,1,0,10,1,26,13,0,13,8,0,1,0,5
28546,1932,2017,8/30/17,1,0,7,1,60,0,0,60,50,1,1,1,3
28565,1932,2017,9/5/17,1,0,0,0,0,0,0,0,0,0,1,0,0
28655,1932,2018,5/24/18,1,0,0,0,0,0,0,0,0,0,0,0,0
28680,1932,2018,5/31/18,1,0,6,1,60,0,0,60,60,1,0,0,1
28704,1932,2018,6/5/18,1,0,6,1,19,0,0,19,19,1,1,1,1
28756,1932,2018,6/11/18,1,0,10,1,3,3,0,0,0,0,1,0,1
29122,1932,2018,7/2/18,1,0,10,1,15,4,0,11,11,0,1,0,3
29244,1932,2018,7/9/18,1,0,10,1,53,0,0,53,53,1,1,1,2
29675,1932,2018,7/23/18,1,0,2,1,170,0,0,170,170,1,1,1,2
29847,1932,2018,7/31/18,1,0,6,1,70,0,0,70,70,1,1,1,2
30039,1932,2018,8/6/18,1,0,0,0,0,0,0,0,0,0,1,0,0
30213,1932,2018,8/13/18,1,0,10,1,28,0,0,28,28,1,1,1,1
30389,1932,2018,8/20/18,1,0,0,0,0,0,0,0,0,0,1,0,0
30554,1932,2018,8/28/18,1,0,10,1,35,0,0,35,35,1,1,1,2
30584,1932,2018,9/4/18,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
30667,1932,2018,9/4/18,1,0,10,1,3,0,1,2,2,0,1,0,2
616,2041,2007,6/20/07,1,0,3,1,2,0,0,2,2,0,0,0,1
1600,2041,2007,8/14/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2055,2041,2007,9/7/07,1,0,0,0,0,0,0,0,0,0,0,0,0
3266,2041,2008,6/17/08,1,1,0,0,0,0,0,0,0,0,0,0,0
4194,2041,2008,7/14/08,1,1,0,0,0,0,0,0,0,0,0,0,0
5178,2041,2008,8/25/08,1,1,0,0,0,0,0,0,0,0,0,0,0
6061,2041,2009,6/24/09,1,0,0,0,0,0,0,0,0,0,0,0,0
6703,2041,2009,7/22/09,1,0,0,0,0,0,0,0,0,0,0,0,0
7477,2041,2009,8/19/09,1,0,0,0,0,0,0,0,0,0,0,0,0
8084,2041,2010,6/14/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8858,2041,2010,7/21/10,1,0,3,1,2,0,2,0,0,0,0,0,1
9561,2041,2010,8/11/10,1,0,0,0,0,0,0,0,0,0,0,0,0
10614,2041,2011,6/21/11,1,1,0,0,0,0,0,0,0,0,0,0,0
11176,2041,2011,7/28/11,1,0,0,0,0,0,0,0,0,0,0,0,0
14017,2041,2012,6/13/12,1,1,0,0,0,0,0,0,0,0,0,0,0
14474,2041,2012,6/29/12,1,1,0,0,0,0,0,0,0,0,0,0,0
15797,2041,2012,8/15/12,1,1,0,0,0,0,0,0,0,0,0,0,0
17103,2041,2013,7/24/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17533,2041,2013,8/7/13,1,1,0,0,0,0,0,0,0,0,0,0,0
18010,2041,2013,8/21/13,1,1,0,0,0,0,0,0,0,0,0,0,0
18472,2041,2014,6/3/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18715,2041,2014,6/10/14,1,0,10,1,14,0,0,14,5,0,0,0,2
18880,2041,2014,6/17/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19052,2041,2014,6/24/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19239,2041,2014,7/1/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19390,2041,2014,7/9/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19633,2041,2014,7/15/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19723,2041,2014,7/21/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20090,2041,2014,7/28/14,1,0,10,1,20,0,2,18,0,0,0,0,2
20246,2041,2014,8/4/14,1,0,10,1,6,0,1,4,0,0,0,0,3
20546,2041,2014,8/11/14,1,0,10,1,5,0,1,4,0,0,0,0,2
20662,2041,2014,8/19/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20830,2041,2014,8/28/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20914,2041,2014,9/2/14,1,0,0,0,0,0,0,0,0,0,0,0,0
22237,2041,2015,6/23/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23157,2041,2015,7/24/15,1,0,0,0,0,0,0,0,0,0,0,0,0
24045,2041,2015,8/27/15,1,1,0,0,0,0,0,0,0,0,0,0,0
24233,2041,2016,6/7/16,1,0,0,0,0,0,0,0,0,0,0,0,0
24733,2041,2016,7/6/16,1,0,6,1,4,0,0,4,1,0,0,0,2
25505,2041,2016,8/3/16,1,1,0,0,0,0,0,0,0,0,0,0,0
26785,2041,2017,6/21/17,1,0,10,1,4,0,0,4,NA,NA,NA,NA,1
27581,2041,2017,7/24/17,1,0,10,1,1,0,1,0,0,0,0,0,1
28331,2041,2017,8/22/17,1,0,7,1,202,0,1,201,200,1,0,0,4
28501,2041,2017,8/28/17,1,0,10,1,11,0,8,3,1,0,1,0,3
28937,2041,2018,6/21/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29478,2041,2018,7/16/18,1,1,0,0,0,0,0,0,0,0,0,0,0
30233,2041,2018,8/15/18,1,1,0,0,0,0,0,0,0,0,0,0,0
682,3262,2007,6/18/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2134,3262,2007,8/21/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2914,3262,2008,6/4/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3976,3262,2008,7/8/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4510,3262,2008,7/23/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5574,3262,2009,6/1/09,1,0,0,0,0,0,0,0,0,0,0,0,0
6190,3262,2009,7/1/09,1,0,0,0,0,0,0,0,0,0,0,0,0
6960,3262,2009,7/29/09,1,0,0,0,0,0,0,0,0,0,0,0,0
7368,3262,2009,8/17/09,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8165,3262,2010,6/15/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9232,3262,2010,7/29/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9775,3262,2010,8/17/10,1,0,0,0,0,0,0,0,0,0,0,0,0
10569,3262,2011,6/17/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11108,3262,2011,7/26/11,1,0,0,0,0,0,0,0,0,0,0,0,0
13678,3262,2012,5/30/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14646,3262,2012,7/5/12,1,0,0,0,0,0,0,0,0,0,0,0,0
15528,3262,2012,8/3/12,1,0,0,0,0,0,0,0,0,0,0,0,0
16302,3262,2013,6/7/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16965,3262,2013,7/22/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18146,3262,2013,8/27/13,1,0,0,0,0,0,0,0,0,0,0,0,0
19210,3262,2014,7/2/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19548,3262,2014,7/17/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20560,3262,2014,8/14/14,1,0,0,0,0,0,0,0,0,0,0,0,0
22358,3262,2015,6/25/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22899,3262,2015,7/15/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23522,3262,2015,8/7/15,1,0,0,0,0,0,0,0,0,0,0,0,0
25075,3262,2016,7/19/16,1,0,0,0,0,0,0,0,0,0,0,0,0
25566,3262,2016,8/8/16,1,0,0,0,0,0,0,0,0,0,0,0,0
28150,3262,2017,8/11/17,1,0,0,0,0,0,0,0,0,0,0,0,0
28850,3262,2018,6/15/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29211,3262,2018,7/6/18,1,0,0,0,0,0,0,0,0,0,0,0,0
30183,3262,2018,8/10/18,1,0,0,0,0,0,0,0,0,0,0,0,0
279,3333,2007,5/31/07,1,0,3,1,60,0,0,60,60,1,0,0,1
2407,3333,2007,6/13/07,1,0,3,1,15,0,0,15,15,1,1,1,1
689,3333,2007,6/19/07,1,0,0,0,0,0,0,0,0,0,1,0,0
1036,3333,2007,7/16/07,1,0,3,1,12,0,0,12,12,1,1,1,1
1219,3333,2007,7/23/07,1,0,0,0,0,0,0,0,0,0,1,0,0
1316,3333,2007,7/30/07,1,0,3,1,17,0,0,17,17,1,1,1,1
1469,3333,2007,8/6/07,1,0,0,0,0,0,0,0,0,0,1,0,0
1585,3333,2007,8/13/07,1,0,0,0,0,0,0,0,0,0,1,0,0
2153,3333,2007,8/20/07,1,0,0,0,0,0,0,0,0,0,1,0,0
2344,3333,2007,9/21/07,1,0,0,0,0,0,0,0,0,0,1,0,0
2373,3333,2007,9/25/07,1,0,3,1,1,0,0,1,1,0,1,0,1
2624,3333,2008,5/15/08,1,0,0,0,0,0,0,0,0,0,0,0,0
2657,3333,2008,5/20/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3065,3333,2008,6/9/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3287,3333,2008,6/18/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3660,3333,2008,6/23/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3658,3333,2008,6/30/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3923,3333,2008,7/7/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4174,3333,2008,7/14/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4432,3333,2008,7/21/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4576,3333,2008,7/29/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4633,3333,2008,8/4/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4827,3333,2008,8/11/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4941,3333,2008,8/18/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5102,3333,2008,8/25/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5302,3333,2008,9/2/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5370,3333,2008,9/9/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5407,3333,2008,9/15/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5452,3333,2008,9/22/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5729,3333,2009,6/9/09,1,0,0,0,0,0,0,0,0,0,0,0,0
6041,3333,2009,6/18/09,1,0,5,1,114,0,0,114,114,1,0,0,1
6784,3333,2009,7/23/09,1,1,0,0,0,0,0,0,0,0,1,0,0
7520,3333,2009,8/24/09,1,1,0,0,0,0,0,0,0,0,1,0,0
7735,3333,2010,5/25/10,1,0,0,0,0,0,0,0,0,0,0,0,0
7824,3333,2010,6/1/10,1,0,0,0,0,0,0,0,0,0,0,0,0
7908,3333,2010,6/8/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8106,3333,2010,6/14/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8276,3333,2010,6/21/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8402,3333,2010,6/28/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8601,3333,2010,7/6/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8647,3333,2010,7/12/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8800,3333,2010,7/19/10,1,0,0,0,0,0,0,0,0,0,0,0,0
10222,3333,2010,7/26/10,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8992,3333,2010,7/26/10,1,0,6,1,35,35,0,0,0,0,0,0,1
9321,3333,2010,8/2/10,1,0,7,1,1,0,0,1,1,0,0,0,1
9535,3333,2010,8/9/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9686,3333,2010,8/16/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9983,3333,2010,8/23/10,1,0,0,0,0,0,0,0,0,0,0,0,0
10234,3333,2011,5/24/11,1,0,0,0,0,0,0,0,0,0,0,0,0
13422,3333,2011,5/31/11,1,0,0,0,0,0,0,0,0,0,0,0,0
13470,3333,2011,6/14/11,1,0,0,0,0,0,0,0,0,0,0,0,0
10611,3333,2011,6/20/11,1,0,5,1,20,15,0,5,5,0,0,0,2
10660,3333,2011,6/27/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11383,3333,2011,8/2/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11638,3333,2011,8/9/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11726,3333,2011,8/17/11,1,0,0,0,0,0,0,0,0,0,0,0,0
13569,3333,2012,5/23/12,1,0,0,0,0,0,0,0,0,0,0,0,0
13710,3333,2012,5/29/12,1,0,0,0,0,0,0,0,0,0,0,0,0
13856,3333,2012,6/6/12,1,0,7,1,6,0,0,6,6,0,0,0,1
13999,3333,2012,6/13/12,1,0,4,1,43,0,0,43,43,1,0,0,1
14132,3333,2012,6/20/12,1,0,0,0,0,0,0,0,0,0,1,0,0
14428,3333,2012,6/27/12,1,0,9,1,2,0,0,2,2,0,1,0,1
14659,3333,2012,7/5/12,1,0,0,0,0,0,0,0,0,0,1,0,0
14898,3333,2012,7/11/12,1,0,0,0,0,0,0,0,0,0,1,0,0
15353,3333,2012,7/27/12,1,0,0,0,0,0,0,0,0,0,1,0,0
15484,3333,2012,8/2/12,1,0,12,1,3,0,0,3,3,0,1,0,2
15882,3333,2012,8/8/12,1,0,9,1,3,0,0,3,3,0,1,0,1
15894,3333,2012,8/17/12,1,0,0,0,0,0,0,0,0,0,1,0,0
16158,3333,2012,9/4/12,1,0,11,1,6,0,0,6,6,0,1,0,2
16182,3333,2012,9/13/12,1,0,8,1,58,0,0,58,58,1,1,1,3
16203,3333,2012,9/19/12,1,0,0,0,0,0,0,0,0,0,1,0,0
16213,3333,2013,5/30/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16352,3333,2013,6/11/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16409,3333,2013,6/17/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16554,3333,2013,6/24/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16742,3333,2013,7/8/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16807,3333,2013,7/15/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16943,3333,2013,7/22/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17169,3333,2013,7/29/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17590,3333,2013,8/5/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17623,3333,2013,8/12/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17862,3333,2013,8/19/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18074,3333,2013,8/26/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18506,3333,2014,6/3/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18572,3333,2014,6/3/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18753,3333,2014,6/9/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18825,3333,2014,6/16/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19027,3333,2014,6/23/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19333,3333,2014,7/7/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19468,3333,2014,7/14/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19701,3333,2014,7/21/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20084,3333,2014,7/29/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20321,3333,2014,8/6/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20445,3333,2014,8/11/14,1,0,0,0,0,0,0,0,0,0,0,0,0
21755,3333,2015,5/28/15,1,0,0,0,0,0,0,0,0,0,0,0,0
21959,3333,2015,6/8/15,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21946,3333,2015,6/8/15,1,0,10,1,4,0,1,3,2,0,0,0,3
22077,3333,2015,6/17/15,1,0,10,1,21,0,0,21,13,0,0,0,2
